ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Cash_Demand_Next_Day
ATM_0040,7/21/2022,Thursday,Morning,72893,13837,0,0,129570,Cloudy,65712
ATM_0014,12/5/2023,Tuesday,Night,34300,11755,0,0,127524,Clear,21103
ATM_0026,2/19/2022,Saturday,Afternoon,58009,1108,0,0,95262,Rainy,62643
ATM_0044,12/19/2023,Tuesday,Night,47987,4688,0,0,97282,Rainy,50124
ATM_0008,9/13/2023,Wednesday,Morning,49841,14680,0,0,114011,Cloudy,36290
ATM_0009,7/5/2022,Tuesday,Morning,51851,10532,0,0,89146,Clear,47114
ATM_0009,12/18/2022,Sunday,Night,47230,4211,0,0,110214,Rainy,36758
ATM_0019,8/9/2023,Wednesday,Afternoon,34730,6207,0,0,80411,Rainy,35078
ATM_0001,11/8/2023,Wednesday,Afternoon,49924,7783,0,0,69487,Snowy,47005
ATM_0007,6/3/2022,Friday,Evening,58281,8228,0,0,116763,Snowy,49960
ATM_0036,12/1/2023,Friday,Night,57286,20534,1,0,117768,Snowy,44309
ATM_0037,11/12/2023,Sunday,Evening,48670,10015,0,0,89502,Snowy,39139
ATM_0009,1/18/2022,Tuesday,Afternoon,38417,13266,0,1,78576,Snowy,32771
ATM_0025,3/9/2022,Wednesday,Morning,69998,10001,0,0,88854,Snowy,71980
ATM_0050,12/13/2023,Wednesday,Night,39452,2333,0,0,114064,Rainy,30959
ATM_0008,5/26/2022,Thursday,Evening,54865,4399,0,0,85332,Snowy,47019
ATM_0021,7/7/2023,Friday,Evening,45144,8667,0,0,86984,Rainy,45354
ATM_0002,9/23/2022,Friday,Morning,38627,8856,0,0,103353,Cloudy,37587
ATM_0028,5/7/2022,Saturday,Evening,57621,2045,0,0,110474,Rainy,64638
ATM_0032,10/12/2022,Wednesday,Morning,59083,7826,0,0,70096,Clear,40258
ATM_0047,3/29/2022,Tuesday,Night,50121,9961,0,0,77567,Clear,34272
ATM_0015,5/14/2022,Saturday,Afternoon,28231,7913,0,0,98331,Clear,22133
ATM_0021,9/25/2022,Sunday,Afternoon,57999,8250,0,0,66560,Snowy,55360
ATM_0016,3/2/2022,Wednesday,Morning,42909,11594,0,0,66824,Cloudy,28670
ATM_0037,10/18/2023,Wednesday,Night,73387,9756,0,0,75072,Snowy,54316
ATM_0005,1/15/2023,Sunday,Night,32870,9516,0,0,132255,Snowy,28325
ATM_0019,3/12/2023,Sunday,Afternoon,71297,11352,0,0,67867,Clear,68347
ATM_0017,4/18/2023,Tuesday,Night,57580,5885,0,0,159390,Clear,49785
ATM_0033,5/6/2022,Friday,Morning,50300,13768,0,0,115673,Cloudy,37006
ATM_0015,4/13/2022,Wednesday,Night,56635,8166,0,0,93062,Clear,52566
ATM_0011,3/10/2023,Friday,Morning,54369,13976,0,0,58978,Clear,55585
ATM_0043,1/11/2023,Wednesday,Night,54651,11092,0,0,133376,Clear,49294
ATM_0007,12/17/2022,Saturday,Morning,51131,12444,0,0,133518,Clear,44290
ATM_0029,4/15/2022,Friday,Afternoon,58411,7582,0,0,99430,Rainy,64865
ATM_0006,2/18/2022,Friday,Evening,39267,9777,0,1,53281,Snowy,32588
ATM_0020,7/24/2022,Sunday,Night,56435,11098,0,0,71328,Rainy,57491
ATM_0002,8/2/2023,Wednesday,Night,78939,9486,0,0,97083,Snowy,81556
ATM_0028,12/22/2023,Friday,Night,35519,15179,0,0,117088,Clear,17780
ATM_0008,7/29/2023,Saturday,Morning,28247,8994,0,0,95282,Rainy,24113
ATM_0026,6/10/2022,Friday,Night,65731,15987,0,0,90870,Cloudy,56836
ATM_0010,3/22/2022,Tuesday,Evening,70390,3168,0,0,130184,Rainy,75225
ATM_0045,5/2/2023,Tuesday,Morning,55731,16723,0,0,113026,Snowy,48601
ATM_0027,3/12/2023,Sunday,Morning,43999,9724,0,1,81953,Clear,38105
ATM_0008,2/21/2022,Monday,Night,45004,10683,0,0,93520,Cloudy,30907
ATM_0017,2/8/2022,Tuesday,Morning,57533,1888,0,0,97732,Clear,51106
ATM_0037,12/18/2023,Monday,Evening,51973,2073,0,0,107129,Rainy,44576
ATM_0046,3/9/2022,Wednesday,Evening,59714,12467,0,0,120774,Clear,51057
ATM_0020,10/25/2023,Wednesday,Night,53022,13437,0,0,68455,Cloudy,47696
ATM_0015,10/26/2023,Thursday,Morning,13093,9299,0,0,123445,Cloudy,8997
ATM_0008,3/1/2023,Wednesday,Night,48601,8234,0,0,100616,Snowy,48547
ATM_0027,1/27/2023,Friday,Morning,71348,9333,0,0,72270,Snowy,57397
ATM_0032,5/7/2023,Sunday,Evening,42142,9080,0,0,110110,Rainy,33118
ATM_0028,7/7/2022,Thursday,Afternoon,57660,14694,0,0,87568,Snowy,46587
ATM_0037,4/27/2022,Wednesday,Night,30001,8664,0,0,117380,Snowy,28659
ATM_0028,11/8/2023,Wednesday,Afternoon,52390,10456,0,0,97728,Clear,42377
ATM_0030,7/8/2023,Saturday,Afternoon,28289,3199,0,0,95742,Clear,29606
ATM_0043,11/13/2023,Monday,Morning,35577,9741,0,0,113755,Clear,24316
ATM_0024,12/2/2023,Saturday,Night,64929,10247,0,0,108157,Clear,59988
ATM_0002,7/5/2023,Wednesday,Evening,28140,20201,0,0,91909,Clear,13257
ATM_0026,9/24/2022,Saturday,Evening,47226,21370,0,0,118807,Clear,34444
ATM_0023,6/19/2023,Monday,Afternoon,67898,8593,0,1,106133,Snowy,66170
ATM_0001,7/7/2023,Friday,Afternoon,49775,10730,0,0,91437,Snowy,46350
ATM_0003,3/5/2023,Sunday,Night,28504,20958,0,0,76368,Clear,12554
ATM_0013,1/25/2023,Wednesday,Morning,53301,1296,1,0,92018,Clear,49552
ATM_0043,3/28/2022,Monday,Afternoon,58802,8654,0,0,123201,Snowy,55674
ATM_0039,11/18/2023,Saturday,Night,70426,10917,0,1,112386,Rainy,82952
ATM_0047,2/6/2023,Monday,Night,46348,10576,0,0,125958,Snowy,42151
ATM_0046,5/1/2022,Sunday,Evening,59691,9230,0,0,106376,Cloudy,58035
ATM_0023,3/14/2023,Tuesday,Morning,8255,9564,0,0,122817,Rainy,0
ATM_0032,10/18/2022,Tuesday,Afternoon,29541,8155,0,0,118918,Snowy,21286
ATM_0050,4/17/2023,Monday,Night,35353,14876,0,0,108978,Clear,15449
ATM_0027,12/20/2023,Wednesday,Evening,76222,18413,0,0,93155,Rainy,61482
ATM_0017,9/19/2023,Tuesday,Night,35559,6831,0,0,54865,Snowy,28283
ATM_0005,3/31/2023,Friday,Morning,74105,8860,0,0,101912,Clear,63070
ATM_0010,6/13/2022,Monday,Evening,46844,8394,0,0,92231,Cloudy,30638
ATM_0035,7/14/2023,Friday,Afternoon,53340,17147,0,0,93938,Rainy,48663
ATM_0035,2/14/2023,Tuesday,Afternoon,58312,6927,0,0,101927,Cloudy,57924
ATM_0017,2/9/2023,Thursday,Night,58213,17157,0,1,85544,Cloudy,61199
ATM_0037,3/11/2022,Friday,Night,41815,12408,0,0,103265,Clear,26261
ATM_0020,3/17/2022,Thursday,Afternoon,27981,14696,0,0,86575,Rainy,20673
ATM_0043,9/7/2023,Thursday,Afternoon,57445,4602,0,0,79701,Clear,60393
ATM_0014,5/2/2023,Tuesday,Night,41010,5784,0,0,76655,Rainy,31164
ATM_0017,11/25/2022,Friday,Morning,82358,10183,0,0,136285,Clear,71776
ATM_0024,10/13/2022,Thursday,Evening,32444,15945,0,0,135122,Clear,20601
ATM_0007,3/16/2023,Thursday,Evening,32465,941,0,0,114368,Snowy,25856
ATM_0002,8/4/2023,Friday,Night,53345,10052,0,0,71998,Cloudy,43154
ATM_0031,3/8/2022,Tuesday,Afternoon,58004,2727,0,0,96189,Clear,49615
ATM_0035,1/3/2022,Monday,Night,54370,11635,0,0,103092,Rainy,38038
ATM_0018,3/23/2022,Wednesday,Night,52960,10568,0,0,104633,Clear,42536
ATM_0021,9/30/2023,Saturday,Afternoon,51085,0,0,0,116350,Snowy,40897
ATM_0028,9/24/2023,Sunday,Afternoon,62414,14217,0,0,106135,Cloudy,51695
ATM_0033,1/26/2023,Thursday,Evening,18003,4866,0,0,103408,Snowy,10707
ATM_0043,2/20/2022,Sunday,Morning,55533,10058,0,0,102415,Rainy,42915
ATM_0044,5/5/2023,Friday,Evening,40414,3346,0,0,84580,Cloudy,43894
ATM_0003,12/26/2022,Monday,Morning,49365,9069,0,0,75026,Cloudy,43230
ATM_0047,3/5/2022,Saturday,Afternoon,61782,17400,0,0,110175,Cloudy,47283
ATM_0027,11/18/2022,Friday,Afternoon,49035,3936,0,1,112970,Rainy,44515
ATM_0033,8/17/2023,Thursday,Evening,50633,18706,0,0,156851,Clear,46915
ATM_0032,1/8/2022,Saturday,Morning,51461,8701,0,0,83358,Snowy,48764
ATM_0020,6/28/2023,Wednesday,Evening,33725,7401,0,0,48434,Cloudy,25870
ATM_0044,10/8/2022,Saturday,Night,70200,11865,0,0,70426,Clear,69603
ATM_0028,9/26/2022,Monday,Afternoon,16554,6402,0,0,87497,Snowy,10446
ATM_0028,1/8/2023,Sunday,Night,67005,3375,0,0,119305,Clear,66351
ATM_0029,11/12/2022,Saturday,Evening,60814,10467,0,0,107840,Clear,59335
ATM_0009,9/6/2022,Tuesday,Evening,32212,14160,0,0,116412,Cloudy,20570
ATM_0041,7/8/2022,Friday,Night,35387,13269,0,0,69457,Clear,23998
ATM_0026,10/10/2023,Tuesday,Evening,65373,5026,0,0,87620,Rainy,55984
ATM_0001,12/13/2023,Wednesday,Night,61831,15452,0,0,120899,Clear,55588
ATM_0010,10/29/2022,Saturday,Afternoon,28147,6876,0,0,109580,Cloudy,16904
ATM_0043,5/1/2023,Monday,Evening,37196,11319,0,0,104821,Snowy,35274
ATM_0005,2/4/2023,Saturday,Morning,46574,11157,0,0,122929,Snowy,32500
ATM_0007,4/5/2022,Tuesday,Evening,61860,12623,0,0,82430,Snowy,48299
ATM_0034,10/17/2023,Tuesday,Night,30778,9641,0,0,81914,Clear,21282
ATM_0031,8/26/2023,Saturday,Night,61859,5858,0,0,70804,Rainy,66214
ATM_0006,6/27/2022,Monday,Evening,46365,7051,0,1,126003,Clear,44688
ATM_0029,5/19/2022,Thursday,Night,15427,9609,0,0,89452,Cloudy,6784
ATM_0010,4/24/2022,Sunday,Afternoon,50176,12637,0,0,67779,Snowy,33036
ATM_0048,5/6/2023,Saturday,Evening,36201,5922,0,0,93002,Cloudy,27662
ATM_0004,4/18/2023,Tuesday,Evening,66176,5011,0,0,74961,Snowy,55837
ATM_0012,11/14/2022,Monday,Afternoon,78895,1289,0,0,121502,Rainy,69178
ATM_0021,9/17/2022,Saturday,Evening,47611,15064,0,0,96409,Cloudy,43054
ATM_0020,10/31/2023,Tuesday,Evening,85160,14026,0,0,99271,Snowy,84848
ATM_0010,7/21/2022,Thursday,Morning,57651,7137,0,0,103326,Rainy,53083
ATM_0046,4/4/2023,Tuesday,Evening,68543,19313,0,0,87412,Cloudy,38869
ATM_0040,3/28/2022,Monday,Night,60528,16692,0,1,82073,Cloudy,51465
ATM_0016,11/12/2023,Sunday,Evening,42716,3294,0,0,130559,Clear,41664
ATM_0036,7/6/2023,Thursday,Night,49314,7807,0,0,105638,Cloudy,46381
ATM_0046,1/13/2022,Thursday,Morning,73697,5510,0,0,99606,Cloudy,59857
ATM_0003,9/19/2022,Monday,Evening,47703,12086,0,0,110484,Rainy,43890
ATM_0047,7/13/2023,Thursday,Afternoon,82556,10330,0,0,133561,Rainy,86004
ATM_0015,11/9/2022,Wednesday,Morning,85976,12655,0,0,80146,Clear,88551
ATM_0005,2/10/2023,Friday,Night,41767,13492,0,0,109203,Clear,24065
ATM_0023,6/26/2022,Sunday,Evening,56017,19274,0,0,120398,Snowy,35385
ATM_0017,3/14/2023,Tuesday,Morning,58020,7458,0,0,85044,Snowy,42334
ATM_0005,5/2/2023,Tuesday,Afternoon,68124,7623,0,0,83945,Clear,68256
ATM_0042,12/4/2023,Monday,Evening,79138,12256,0,0,77266,Clear,72741
ATM_0035,4/13/2023,Thursday,Evening,73375,6603,0,0,101982,Cloudy,59891
ATM_0034,6/11/2023,Sunday,Afternoon,50590,10554,0,0,71470,Snowy,39425
ATM_0038,12/21/2023,Thursday,Afternoon,22226,14092,0,0,89063,Cloudy,4476
ATM_0009,9/17/2022,Saturday,Night,35182,16354,0,0,106552,Clear,18536
ATM_0039,7/8/2023,Saturday,Night,90194,6977,0,0,134889,Rainy,88162
ATM_0036,10/27/2023,Friday,Afternoon,49079,11573,0,0,78973,Rainy,42524
ATM_0037,4/16/2022,Saturday,Afternoon,55246,0,0,1,121062,Cloudy,65525
ATM_0026,6/10/2022,Friday,Afternoon,42582,9881,0,0,124323,Clear,32788
ATM_0037,7/25/2023,Tuesday,Afternoon,47709,12413,0,0,91729,Clear,32413
ATM_0001,7/9/2022,Saturday,Afternoon,37211,13049,0,0,97110,Clear,32877
ATM_0045,6/19/2023,Monday,Night,48291,10075,0,0,88007,Clear,47141
ATM_0002,6/5/2023,Monday,Night,56461,7104,0,0,90843,Clear,52591
ATM_0013,1/17/2023,Tuesday,Night,36406,16532,0,0,66030,Rainy,29218
ATM_0019,11/23/2022,Wednesday,Afternoon,61764,3673,0,0,137715,Clear,62219
ATM_0018,3/8/2023,Wednesday,Afternoon,48775,8166,0,0,103707,Cloudy,32961
ATM_0021,11/24/2023,Friday,Morning,59478,5477,0,0,83684,Clear,50331
ATM_0049,2/18/2023,Saturday,Afternoon,41236,25203,0,0,80639,Snowy,31077
ATM_0048,8/26/2023,Saturday,Night,67217,13271,0,0,122579,Snowy,62312
ATM_0045,2/17/2022,Thursday,Night,41159,11171,0,1,104905,Cloudy,46089
ATM_0018,4/5/2022,Tuesday,Morning,33170,7839,0,1,148818,Cloudy,38166
ATM_0020,3/30/2022,Wednesday,Morning,62846,9930,0,1,82695,Clear,57603
ATM_0035,11/28/2022,Monday,Morning,38476,4982,0,0,70350,Snowy,35942
ATM_0031,2/12/2022,Saturday,Morning,61789,12944,0,0,103339,Rainy,56907
ATM_0027,7/16/2023,Sunday,Afternoon,71910,13735,0,0,73575,Cloudy,69076
ATM_0047,8/5/2023,Saturday,Night,96448,10142,0,0,102839,Cloudy,87437
ATM_0034,8/28/2022,Sunday,Night,68853,10650,0,0,69917,Clear,72368
ATM_0034,11/30/2023,Thursday,Night,41653,12586,0,0,108877,Clear,27270
ATM_0038,3/16/2023,Thursday,Afternoon,68317,15283,0,0,128721,Clear,51814
ATM_0030,1/22/2023,Sunday,Morning,65665,27144,0,0,102303,Clear,57142
ATM_0009,3/18/2023,Saturday,Evening,30323,1975,0,0,103388,Rainy,31928
ATM_0001,11/6/2022,Sunday,Morning,69652,14322,0,0,56746,Snowy,60113
ATM_0005,4/18/2023,Tuesday,Evening,63815,1348,0,0,84464,Clear,59999
ATM_0032,4/13/2023,Thursday,Evening,49956,6010,0,0,152506,Rainy,42367
ATM_0019,1/30/2023,Monday,Afternoon,47468,7349,0,0,101937,Rainy,50109
ATM_0006,9/16/2023,Saturday,Night,36377,7888,0,0,95640,Rainy,22262
ATM_0010,9/10/2023,Sunday,Night,46491,19275,0,0,107564,Clear,35326
ATM_0004,12/26/2023,Tuesday,Evening,59189,9585,0,0,93585,Rainy,55409
ATM_0036,12/21/2022,Wednesday,Evening,52502,8798,0,0,115356,Clear,49832
ATM_0028,6/2/2023,Friday,Afternoon,42897,9091,0,0,126826,Rainy,30916
ATM_0024,5/24/2023,Wednesday,Morning,51386,8453,0,0,95173,Clear,47051
ATM_0041,2/13/2023,Monday,Afternoon,43562,10399,0,0,102430,Clear,39804
ATM_0011,8/5/2022,Friday,Afternoon,35663,15921,0,0,105134,Cloudy,29829
ATM_0033,6/16/2022,Thursday,Evening,75613,14583,0,0,110950,Clear,67408
ATM_0034,10/30/2023,Monday,Afternoon,60883,12833,0,0,121372,Cloudy,47858
ATM_0006,5/20/2022,Friday,Night,52356,10343,0,0,89121,Snowy,44440
ATM_0031,3/9/2022,Wednesday,Morning,62387,7575,0,1,67273,Clear,60174
ATM_0008,8/12/2023,Saturday,Evening,41174,14539,0,0,112920,Cloudy,30158
ATM_0043,3/30/2022,Wednesday,Evening,33377,21665,0,0,108078,Clear,12402
ATM_0024,8/21/2022,Sunday,Night,38836,5871,0,0,127421,Rainy,37952
ATM_0003,2/3/2022,Thursday,Night,50269,0,0,0,125577,Snowy,59774
ATM_0001,1/5/2022,Wednesday,Night,37573,6224,0,1,109776,Clear,31478
ATM_0037,11/16/2022,Wednesday,Evening,85768,15016,0,0,125310,Rainy,60747
ATM_0034,4/25/2023,Tuesday,Night,38287,7558,0,0,58944,Rainy,33646
ATM_0023,5/15/2022,Sunday,Evening,39126,7198,0,1,96492,Clear,48613
ATM_0047,4/1/2022,Friday,Afternoon,51976,11812,0,0,99701,Snowy,43085
ATM_0006,8/7/2022,Sunday,Morning,41278,5137,0,0,109321,Clear,40711
ATM_0023,7/29/2023,Saturday,Night,61354,9332,0,0,89560,Clear,42257
ATM_0019,8/7/2022,Sunday,Evening,38793,2462,0,0,119837,Rainy,32295
ATM_0010,3/7/2023,Tuesday,Morning,47379,3768,0,0,83470,Cloudy,51642
ATM_0048,3/16/2023,Thursday,Night,36995,8260,0,0,54949,Rainy,27728
ATM_0017,11/3/2022,Thursday,Afternoon,46626,6862,0,0,104348,Rainy,50497
ATM_0015,1/27/2023,Friday,Evening,50992,7850,0,1,90268,Clear,58435
ATM_0022,2/24/2022,Thursday,Night,70701,12796,0,1,116538,Clear,76173
ATM_0024,4/5/2023,Wednesday,Evening,68391,2103,0,0,104083,Cloudy,73513
ATM_0014,8/2/2023,Wednesday,Afternoon,63914,6847,0,0,107455,Snowy,49714
ATM_0007,2/13/2022,Sunday,Night,52515,11800,0,0,95436,Clear,34330
ATM_0007,3/27/2022,Sunday,Morning,41224,15869,0,0,78969,Cloudy,32046
ATM_0039,12/5/2023,Tuesday,Morning,35333,9742,0,0,84562,Snowy,30692
ATM_0029,11/30/2023,Thursday,Night,27424,4960,0,0,141081,Rainy,26836
ATM_0041,1/25/2022,Tuesday,Night,56892,12836,1,0,119888,Rainy,61444
ATM_0018,12/17/2023,Sunday,Morning,19423,4718,0,1,103277,Clear,25511
ATM_0009,7/6/2022,Wednesday,Night,54944,5441,0,0,105188,Snowy,45005
ATM_0001,6/11/2022,Saturday,Night,40642,8615,0,0,120495,Clear,31564
ATM_0014,7/7/2022,Thursday,Evening,63634,7944,0,0,99465,Snowy,65766
ATM_0029,10/17/2022,Monday,Morning,55210,12030,0,0,74669,Cloudy,46879
ATM_0013,5/13/2022,Friday,Night,67509,14671,0,0,91351,Snowy,53619
ATM_0048,8/28/2023,Monday,Evening,50936,11697,0,1,163731,Clear,42082
ATM_0001,2/7/2023,Tuesday,Evening,70166,10717,0,0,83737,Snowy,61895
ATM_0001,7/28/2022,Thursday,Morning,33132,10405,0,0,83011,Rainy,23842
ATM_0014,3/15/2023,Wednesday,Morning,52268,5704,0,0,100549,Snowy,46115
ATM_0005,7/10/2023,Monday,Evening,44136,11016,0,1,113943,Rainy,52414
ATM_0022,9/23/2023,Saturday,Afternoon,33392,11303,0,0,126350,Rainy,22943
ATM_0044,8/4/2023,Friday,Evening,59596,12262,0,0,115072,Cloudy,54244
ATM_0003,3/2/2022,Wednesday,Night,19641,2473,0,0,108030,Clear,15140
ATM_0002,2/12/2023,Sunday,Night,55244,11005,0,0,142206,Cloudy,35992
ATM_0029,5/4/2023,Thursday,Evening,40627,17200,0,0,107048,Rainy,34606
ATM_0033,10/1/2022,Saturday,Afternoon,58486,10179,0,0,105325,Snowy,62681
ATM_0038,12/17/2023,Sunday,Evening,41045,5871,0,0,115188,Cloudy,35279
ATM_0030,1/22/2023,Sunday,Afternoon,54197,11326,0,0,71413,Rainy,35095
ATM_0041,12/23/2022,Friday,Morning,69293,12154,0,0,104730,Cloudy,64569
ATM_0017,5/14/2022,Saturday,Night,60767,16754,0,0,117672,Cloudy,52722
ATM_0017,7/8/2022,Friday,Morning,47592,8811,0,0,90537,Rainy,42804
ATM_0015,11/12/2022,Saturday,Evening,52233,2424,0,0,109065,Clear,49998
ATM_0003,10/21/2023,Saturday,Night,42527,7824,0,0,82504,Clear,33923
ATM_0049,7/8/2023,Saturday,Night,39126,13534,0,0,72392,Clear,33557
ATM_0008,4/1/2022,Friday,Night,59376,18906,0,0,111332,Rainy,50266
ATM_0001,10/16/2022,Sunday,Evening,75645,16049,0,0,108793,Cloudy,72789
ATM_0037,7/10/2022,Sunday,Morning,63558,4972,0,0,92659,Cloudy,60085
ATM_0011,2/9/2023,Thursday,Morning,40341,15555,0,1,107803,Rainy,40452
ATM_0043,7/3/2022,Sunday,Morning,66861,20529,0,0,115283,Snowy,49585
ATM_0012,3/21/2022,Monday,Evening,42129,13805,0,1,69878,Clear,32573
ATM_0039,5/10/2022,Tuesday,Morning,43733,1144,0,0,85926,Snowy,47263
ATM_0015,1/1/2024,Monday,Morning,50763,10852,1,0,62282,Rainy,43543
ATM_0042,9/15/2023,Friday,Afternoon,44411,12997,0,0,82789,Clear,32320
ATM_0037,5/16/2023,Tuesday,Morning,45588,4560,0,0,101584,Cloudy,34173
ATM_0050,4/25/2022,Monday,Night,35733,18360,0,0,109944,Snowy,21886
ATM_0036,3/25/2022,Friday,Evening,50828,5350,0,0,40632,Cloudy,50816
ATM_0046,12/9/2023,Saturday,Morning,70243,6963,0,0,108553,Clear,69911
ATM_0004,12/14/2022,Wednesday,Afternoon,36191,17581,0,0,68595,Rainy,15883
ATM_0036,1/20/2023,Friday,Afternoon,68484,10835,0,1,114666,Cloudy,82247
ATM_0033,10/10/2022,Monday,Evening,70501,11565,0,0,82186,Clear,63518
ATM_0009,6/22/2022,Wednesday,Night,50834,14543,0,0,115913,Rainy,44244
ATM_0014,9/22/2023,Friday,Evening,43150,3224,0,0,101380,Rainy,37938
ATM_0043,6/9/2022,Thursday,Morning,37736,22426,0,0,102722,Snowy,10374
ATM_0018,11/2/2023,Thursday,Afternoon,55428,3888,0,1,63124,Clear,60418
ATM_0027,1/4/2023,Wednesday,Afternoon,37714,12992,0,0,114771,Clear,32618
ATM_0003,10/12/2023,Thursday,Afternoon,40507,17031,0,0,108846,Rainy,25449
ATM_0009,5/14/2022,Saturday,Night,23164,15816,0,0,99505,Rainy,12604
ATM_0007,9/7/2022,Wednesday,Evening,41942,2580,0,0,133559,Rainy,34008
ATM_0006,3/4/2023,Saturday,Evening,51609,2433,0,0,73909,Cloudy,47192
ATM_0001,11/30/2023,Thursday,Morning,50331,0,0,0,73638,Rainy,54733
ATM_0030,4/16/2023,Sunday,Evening,59147,16714,0,1,95385,Clear,44340
ATM_0035,8/18/2022,Thursday,Afternoon,80822,15745,0,0,103393,Rainy,70303
ATM_0006,3/2/2023,Thursday,Morning,53005,17793,0,0,56127,Clear,34024
ATM_0038,6/28/2023,Wednesday,Afternoon,56918,7422,0,1,135127,Clear,64639
ATM_0016,7/9/2023,Sunday,Evening,73195,18915,0,0,101488,Cloudy,57942
ATM_0010,8/5/2023,Saturday,Morning,46782,14329,0,1,92924,Cloudy,40933
ATM_0001,5/29/2023,Monday,Morning,51280,1524,0,0,107346,Snowy,56182
ATM_0026,4/17/2023,Monday,Morning,60442,17357,0,0,118150,Cloudy,56603
ATM_0006,8/8/2023,Tuesday,Night,66353,19842,0,0,86227,Snowy,47915
ATM_0019,9/18/2022,Sunday,Evening,37220,11481,0,0,114318,Cloudy,32909
ATM_0013,12/3/2023,Sunday,Evening,63676,6572,0,0,70221,Rainy,54036
ATM_0027,12/19/2022,Monday,Morning,57823,15761,0,0,70535,Cloudy,58105
ATM_0030,7/14/2022,Thursday,Afternoon,55279,4116,0,0,112581,Cloudy,46004
ATM_0006,10/30/2022,Sunday,Afternoon,61994,7065,0,0,93680,Cloudy,69153
ATM_0009,12/18/2022,Sunday,Evening,16700,14732,0,0,116418,Clear,3779
ATM_0033,6/10/2023,Saturday,Morning,68140,6668,0,0,90932,Clear,71636
ATM_0040,2/22/2023,Wednesday,Afternoon,84680,12810,0,0,107803,Clear,86080
ATM_0039,8/8/2023,Tuesday,Night,54079,9740,0,0,130225,Snowy,37102
ATM_0009,10/16/2022,Sunday,Night,30310,15107,0,0,116446,Clear,11725
ATM_0035,8/30/2022,Tuesday,Afternoon,60475,15584,0,0,98148,Rainy,39584
ATM_0045,9/4/2022,Sunday,Morning,21965,6340,0,0,75151,Snowy,15101
ATM_0034,5/27/2023,Saturday,Night,14336,13501,0,0,144406,Snowy,8798
ATM_0030,2/4/2023,Saturday,Evening,59093,8985,0,0,98905,Cloudy,46153
ATM_0038,12/31/2023,Sunday,Evening,43685,10450,1,1,99259,Snowy,45653
ATM_0028,1/15/2023,Sunday,Night,37384,13591,0,0,97976,Cloudy,26393
ATM_0028,8/2/2022,Tuesday,Evening,44601,8761,0,0,100798,Snowy,35176
ATM_0024,1/23/2022,Sunday,Morning,32858,5385,0,0,101878,Snowy,26359
ATM_0006,12/16/2022,Friday,Afternoon,47941,12817,0,0,96741,Snowy,33265
ATM_0037,1/26/2023,Thursday,Night,40493,6816,0,0,103476,Rainy,34436
ATM_0016,1/14/2022,Friday,Night,45227,9741,0,0,86252,Snowy,38012
ATM_0038,5/2/2022,Monday,Evening,66473,14091,0,0,94118,Snowy,63465
ATM_0043,9/29/2022,Thursday,Afternoon,63595,11053,0,0,83975,Rainy,65758
ATM_0008,11/5/2022,Saturday,Evening,56843,17416,0,0,47888,Clear,47992
ATM_0037,2/27/2023,Monday,Afternoon,51666,1321,0,0,148835,Clear,49963
ATM_0035,10/24/2023,Tuesday,Morning,42978,5984,0,1,81558,Snowy,53989
ATM_0010,5/4/2022,Wednesday,Morning,73785,14779,0,0,138871,Cloudy,50436
ATM_0036,10/15/2022,Saturday,Evening,50831,8564,0,0,79162,Snowy,35578
ATM_0012,3/20/2023,Monday,Night,56628,10850,0,0,105753,Cloudy,58406
ATM_0008,5/25/2023,Thursday,Afternoon,75126,20257,0,0,126132,Clear,53799
ATM_0034,2/25/2023,Saturday,Evening,53444,3408,0,0,109978,Cloudy,59080
ATM_0029,5/16/2022,Monday,Night,54116,3961,0,0,132697,Cloudy,49651
ATM_0013,4/25/2023,Tuesday,Morning,47769,12403,0,0,130417,Clear,36592
ATM_0003,10/7/2023,Saturday,Evening,51524,18910,0,0,92622,Clear,43427
ATM_0024,11/30/2022,Wednesday,Morning,52205,15685,0,0,81774,Rainy,36380
ATM_0044,7/2/2022,Saturday,Afternoon,46920,9243,0,0,105133,Snowy,38870
ATM_0043,7/19/2022,Tuesday,Morning,51689,10233,0,0,125607,Snowy,47225
ATM_0037,12/10/2023,Sunday,Morning,73121,13371,0,0,130326,Clear,65149
ATM_0011,2/5/2022,Saturday,Afternoon,59998,13368,0,0,81445,Snowy,47068
ATM_0046,6/7/2022,Tuesday,Night,52891,10647,0,1,95149,Clear,52628
ATM_0042,7/10/2022,Sunday,Night,54526,7437,0,0,76907,Snowy,52050
ATM_0023,11/7/2023,Tuesday,Afternoon,36790,16912,0,0,73113,Rainy,18246
ATM_0045,3/30/2023,Thursday,Afternoon,41265,7690,0,0,114121,Rainy,31734
ATM_0019,1/8/2023,Sunday,Night,64388,12321,0,0,111359,Rainy,49723
ATM_0015,3/10/2023,Friday,Night,50300,4659,0,0,98981,Clear,38309
ATM_0026,4/4/2022,Monday,Morning,46607,2563,0,1,58111,Clear,43385
ATM_0012,2/3/2023,Friday,Night,39860,16612,0,0,82811,Rainy,25646
ATM_0025,2/9/2022,Wednesday,Morning,71252,10461,0,0,92006,Rainy,73644
ATM_0007,12/29/2022,Thursday,Afternoon,6322,2776,0,0,115498,Rainy,4059
